# Bivariate results
# Nyquist frequency: 0.4
# Actual number of segments: 3
# Effective number of segments: 3
# Segment start and end points: [[0, 185], [185, 305], [305, 459]]
# Segments detrended: True
# Trend type: linear
# Window applied: None
# Segment-averaged -6dB main lobe half width: 0.007665767542899817
# Rayleigh resolution (1/2 best-case resolution limit): 0.0019095697758963275
# C2xy 5% FAP (analytical): 0.7763932022500211
# C2xy 1% FAP (analytical): 0.9
# C2xy 0.1% FAP (analytical): 0.9683772233983162
# Number of bootstrap iterations: 10000
# Sxx 5% FAP (bootstrap): 0.006895912311251728
# Sxx 1% FAP (bootstrap): 0.00794326479528185
# Syy 5% FAP (bootstrap): 4.4244987306551874e-05
# Syy 1% FAP (bootstrap): 5.0831194570024794e-05
# Sxx 0.1% FAP (bootstrap): 0.009847965040995232
# Syy 0.1% FAP (bootstrap): 6.0139401204620424e-05
# frequency,Welch_pow_x,Welch_pow_y,cross_real,cross_imag,phase,coh,coh_raw,coh_transformed,coh_boot_FAP_5,coh_transformed_boot_FAP_5,coh_boot_FAP_1,coh_transformed_boot_FAP_1,coh_boot_FAP_01,coh_transformed_boot_FAP_01
1.52963671e-02,8.98643340e-04,7.64297606e-06,4.15788792e+00,3.93491643e-01,5.42340050e+01,6.23251194e-01,6.61455353e-01,1.46060766e+00,7.95983140e-01,2.17510530e+00,9.09909478e-01,3.05399623e+00,9.62889102e-01,3.96826239e+00
1.56787763e-02,7.33130890e-04,7.30808854e-06,3.56990294e+00,1.10330507e+00,5.78417865e+01,6.44290821e-01,6.78701690e-01,1.53095098e+00,8.01009410e-01,2.20284503e+00,9.09443264e-01,3.04859043e+00,9.65436952e-01,4.04068477e+00
1.60611855e-02,5.54717955e-04,5.89923546e-06,2.41382333e+00,1.55222278e+00,6.45352006e+01,6.15949122e-01,6.55507486e-01,1.43690272e+00,7.98952343e-01,2.19141778e+00,9.16081886e-01,3.12819625e+00,9.69705048e-01,4.17465979e+00
1.64435946e-02,3.78233130e-04,4.64637184e-06,1.25989008e+00,1.43333014e+00,6.74082047e+01,4.69103351e-01,5.39721972e-01,1.01784016e+00,7.84051555e-01,2.11160258e+00,9.00997381e-01,2.95498766e+00,9.66598705e-01,4.07547685e+00
1.68260038e-02,2.34307988e-04,4.53161431e-06,6.74183146e-01,1.01208677e+00,6.91669907e+01,2.27395797e-01,3.62755837e-01,4.62883074e-01,7.81498281e-01,2.09841616e+00,8.93646411e-01,2.87949029e+00,9.68822606e-01,4.14549773e+00
1.72084130e-02,1.34349704e-04,5.37500464e-06,6.41984572e-01,7.24300875e-01,7.40988848e+01,1.91724311e-01,3.37865160e-01,3.88253340e-01,7.82535018e-01,2.10375409e+00,9.00448256e-01,2.94916983e+00,9.66249748e-01,4.06489550e+00
1.75908222e-02,7.19752070e-05,6.44329086e-06,7.74119591e-01,6.55231230e-01,8.41624822e+01,5.18222533e-01,5.77675261e-01,1.14781322e+00,7.92619331e-01,2.15687706e+00,9.13904443e-01,3.10144284e+00,9.63841105e-01,3.99473509e+00
1.79732314e-02,4.77443129e-05,7.56492259e-06,9.07128102e-01,5.19935445e-01,9.12188151e+01,7.73402741e-01,7.88336547e-01,2.05748118e+00,7.80248058e-01,2.09200863e+00,9.08375468e-01,3.03630878e+00,9.75211394e-01,4.37804842e+00
1.83556405e-02,7.28083268e-05,9.24062801e-06,1.27344324e+00,9.41040653e-02,7.24528275e+01,5.85875427e-01,6.31210627e-01,1.34272502e+00,7.79717360e-01,2.08929848e+00,9.14023082e-01,3.10288378e+00,9.77992610e-01,4.49845957e+00
1.87380497e-02,1.47526589e-04,1.17566473e-05,2.09541145e+00,-5.00134753e-01,5.72551664e+01,6.66294080e-01,6.96914378e-01,1.60809720e+00,7.81949847e-01,2.10073842e+00,9.12253324e-01,3.08158401e+00,9.78581378e-01,4.52588485e+00
