# Welch's spectral window
# Measured half main lobe width: 0.005353728489483733
# frequency power
-2.114722753346080508e-01 8.896101691778782738e-01
-2.110898661567877921e-01 8.781753247218266889e-01
-2.107074569789675056e-01 7.863819020694481354e-01
-2.103250478011472469e-01 6.827294413788329575e-01
-2.099426386233269881e-01 6.541819878585051207e-01
-2.095602294455067294e-01 7.141220759056092771e-01
-2.091778202676864429e-01 7.874660262657344756e-01
-2.087954110898661841e-01 7.898795188485446817e-01
-2.084130019120459254e-01 7.135495560230994405e-01
-2.080305927342256389e-01 6.283986825916598740e-01
-2.076481835564053802e-01 6.044785578194952214e-01
-2.072657743785851214e-01 6.441625057252338138e-01
-2.068833652007648349e-01 6.917541372631926810e-01
-2.065009560229445762e-01 6.978416711420016849e-01
-2.061185468451243175e-01 6.633980602387296033e-01
-2.057361376673040310e-01 6.246321031571581139e-01
-2.053537284894837722e-01 6.090010600212806269e-01
-2.049713193116635135e-01 6.140320583060501214e-01
-2.045889101338432270e-01 6.220274900884753544e-01
-2.042065009560229683e-01 6.227386699255537117e-01
-2.038240917782027095e-01 6.182802045222808296e-01
-2.034416826003824230e-01 6.138038814698152379e-01
-2.030592734225621643e-01 6.109455636633753794e-01
-2.026768642447419055e-01 6.087847429361677998e-01
-2.022944550669216190e-01 6.051730796788507005e-01
-2.019120458891013603e-01 5.965973520424451282e-01
-2.015296367112811016e-01 5.821880274467908789e-01
-2.011472275334608151e-01 5.699552205502450564e-01
-2.007648183556405563e-01 5.728218617995238793e-01
-2.003824091778202976e-01 5.915090297727596536e-01
-2.000000000000000111e-01 6.040120476767526503e-01
-1.996175908221797524e-01 5.827932585994118897e-01
-1.992351816443594936e-01 5.285147888817193218e-01
-1.988527724665392071e-01 4.802503248628633981e-01
-1.984703632887189484e-01 4.805274092379777096e-01
-1.980879541108986897e-01 5.268763079888262313e-01
-1.977055449330784309e-01 5.660599325178223840e-01
-1.973231357552581444e-01 5.452083520011757889e-01
-1.969407265774378857e-01 4.683909007220768972e-01
-1.965583173996176269e-01 3.958105029125928431e-01
-1.961759082217973404e-01 3.839989471677240362e-01
-1.957934990439770817e-01 4.306670841516931358e-01
-1.954110898661568230e-01 4.817396717469484835e-01
-1.950286806883365365e-01 4.885639340976634104e-01
-1.946462715105162777e-01 4.515018840562934899e-01
-1.942638623326960190e-01 4.086179966752764847e-01
-1.938814531548757325e-01 3.922303008364985688e-01
-1.934990439770554738e-01 4.049468931908288272e-01
-1.931166347992352150e-01 4.335644055315761580e-01
-1.927342256214149285e-01 4.725540341110595066e-01
-1.923518164435946698e-01 5.256415277364561156e-01
-1.919694072657744111e-01 5.898070826669681299e-01
-1.915869980879541246e-01 6.493414169208789888e-01
-1.912045889101338658e-01 6.904450727230412310e-01
-1.908221797323136071e-01 7.171595618633219704e-01
-1.904397705544933206e-01 7.479811948740562322e-01
-1.900573613766730618e-01 7.982701487683475650e-01
-1.896749521988528031e-01 8.696184781780200712e-01
-1.892925430210325166e-01 9.539558824923349833e-01
-1.889101338432122579e-01 1.039751532026570668e+00
